eventid,date,extended,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,target1,natlty1_txt,gname,guncertain1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,propextent,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,number_related
197607120004,1976-07-12,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,department store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Time Fuse,"devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack",0,0,0,3.0,"These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found (197607120002, 197607120003, 197607120005, 197607120006, and 197607120007).",Hewitt Project,1,0,0,1,"197607120002, 197607120003, 197607120004, 197607120005, 197607120006, 197607120007",6
197607120005,1976-07-12,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,department store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Time Fuse,"devices were made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack",0,0,0,3.0,"These were two in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found (197607120002, 197607120003, 197607120004, 197607120006, and 197607120007).",Hewitt Project,1,0,0,1,"197607120002, 197607120003, 197607120004, 197607120005, 197607120006, 197607120007",6
197607120006,1976-07-12,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,department store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Time Fuse,"device was made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack",0,0,0,3.0,"This was one in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found (197607120002, 197607120003, 197607120004, 197607120005, and 197607120007).",Hewitt Project,1,0,0,1,"197607120002, 197607120003, 197607120004, 197607120005, 197607120006, 197607120007",6
197607120007,1976-07-12,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,department store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Time Fuse,"device was made of a chemical mixture and a flash light bulb, and then attached to a wristwatch battery and placed in a cigarette pack",0,0,0,3.0,"This was one in a series of ten department store bombings in New York on this day.  Though FALN claimed they planted twelve devices, only ten were found (197607120002, 197607120003, 197607120004, 197607120005, and 197607120006).",Hewitt Project,1,0,0,1,"197607120002, 197607120003, 197607120004, 197607120005, 197607120006, 197607120007",6
197607240003,1976-07-24,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Theatre,United States,Omega-7,0.0,Explosives,Pipe Bomb,None,0,0,0,0.0,None,HSI,1,1,0,1,None,0
197607260002,1976-07-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Bulcent Ecevit, Prime Minister",Turkey,Cypriot,0.0,Firearms,Handgun,Revolver,0,0,0,0.0,None,HSI,1,1,1,1,None,0
197608130001,1976-08-13,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Automobile of Indian Diplomat,India,Unknown,0.0,Unknown,0,None,0,0,0,0.0,None,HSI,-9,-9,1,1,None,0
197608190003,1976-08-19,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Home of Indian Embassy Official,India,Unknown,0.0,Unknown,0,None,0,0,0,0.0,None,HSI,-9,-9,1,1,None,0
197609100005,1976-09-10,1,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Hijacking,Airports & Aircraft,Aircraft (not at an airport),B-727,United States,Croatian Freedom Fighters,0.0,Explosives,Unknown Explosive Type,Bomb; Fake bomb,1,0,3,0.0,None,HSI,0,0,0,0,None,0
197609100008,1976-09-10,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Puerto Rican Labor Office,Puerto Rico,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197609100009,1976-09-10,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Hotel/Resort,Hotel,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197609100010,1976-09-10,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Transportation,Bus Station/Stop,Grand Central Terminal,United States,Croatian Nationalists,0.0,Explosives,Unknown Explosive Type,Explosive,1,0,3,0.0,None,PGIS,1,1,0,1,None,0
197609210001,1976-09-21,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,"Puerto Rican Governor, Rafael Hernandez Colon",Puerto Rico,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Time Fuse,"it was unclear what type of explosive material was used for the device; however, a brown leather handle of an attaché case was found by police, which is suspected to have been the container for the bomb.  Additionally, police found parts of a clock, which were probably used as part of the detonator",0,0,0,3.0,The device exploded shortly after 8pm; FALN members claimed the attack by way of both a post-incident phone call to a wire service and a note left at a phone booth by the hotel.,Hewitt Project,1,0,0,1,None,0
197609300004,1976-09-30,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,Courthouse,United States,Cuban Secret Army,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
197610240003,1976-10-24,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (Diplomatic),0,Tunisian Mission to U.N.,Tunisia,Save Our Israel Land,0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,0,1,1,1,None,0
197612010004,1976-12-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,"United States Department of Justice, New York City",United States,Independent Armed Revolutionary Commandos (CRIA),1.0,Incendiary,Arson/Fire,incendiary device powered by a small battery in an envelope,0,0,1,4.0,"This is part of a multiple attack with 197612010005, 197612010006, and 197612010007.  The incendiary device ignited at 9:40 AM.  The Independent Armed Revolutionary Commandos (CRIA) claimed the incident in a call to a New York radio station.  The caller stated that the group sent out a total of fourteen incendiary devices to various government agencies.  The Palestine Liberation Organization also called a news organization claiming credit for this incident.  Ten days later, a letter bomb addressed to a federal government agency detonated at the General Post Office in New York City (197612100002).",Hewitt Project,1,1,0,1,"197612010004, 197612010005, 197612010006, 197612010007",4
197612010005,1976-12-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (General),Head of State,Jimmy Carter,United States,Independent Armed Revolutionary Commandos (CRIA),1.0,Incendiary,Arson/Fire,incendiary device powered by a small battery in an envelope,0,0,0,4.0,"This is part of a multiple attack with 197612010004, 197612010006, and 197612010007.  The Independent Armed Revolutionary Commandos (CRIA) claimed the incident in a call to a New York radio station.  The caller stated that the group sent out a total of fourteen incendiary devices to various government agencies.  The Palestine Liberation Organization also called a news organization claiming credit for this incident.  Ten days later, a letter bomb addressed to a federal government agency detonated at the General Post Office in New York City (197612100002).",Hewitt Project,1,1,0,1,"197612010004, 197612010005, 197612010006, 197612010007",4
197612010006,1976-12-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (General),Intelligence,Central Intelligence Agency,United States,Independent Armed Revolutionary Commandos (CRIA),1.0,Incendiary,Arson/Fire,incendiary device powered by a small battery in an envelope,0,0,0,4.0,"This is part of a multiple attack with 197612010004, 197612010005, and 197612010007.  The Independent Armed Revolutionary Commandos (CRIA) claimed the incident in a call to a New York radio station.  The caller stated that the group sent out a total of fourteen incendiary devices to various government agencies.  The Palestine Liberation Organization also called a news organization claiming credit for this incident.  Ten days later, a letter bomb addressed to a federal government agency detonated at the General Post Office in New York City (197612100002).",Hewitt Project,1,1,0,1,"197612010004, 197612010005, 197612010006, 197612010007",4
197612010007,1976-12-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,"Federal Bureau of Investigation, New York City",United States,Independent Armed Revolutionary Commandos (CRIA),1.0,Incendiary,Arson/Fire,incendiary device powered by a small battery in an envelope,0,0,0,4.0,"This is part of a multiple attack with 197612010004, 197612010005, and 197612010006.  The incendiary device ignited at 5:45 PM.  The Independent Armed Revolutionary Commandos (CRIA) claimed the incident in a call to a New York radio station.  The caller stated that the group sent out a total of fourteen incendiary devices to various government agencies.  The Palestine Liberation Organization also called a news organization claiming credit for this incident.  Ten days later, a letter bomb addressed to a federal government agency detonated at the General Post Office in New York City (197612100002).",Hewitt Project,1,1,0,1,"197612010004, 197612010005, 197612010006, 197612010007",4
197612060004,1976-12-06,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,0,0,Bombing/Explosion,Government (General),Head of State,Headquarters of President-elect Carter and his transition team,United States,Unknown,0.0,Explosives,Other Explosive Type,package bomb; electronic equipment detected wires and a battery in the package,0,0,0,0.0,None,Hewitt Project,-9,-9,0,-9,None,0
197612100002,1976-12-10,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,United States Immigration and Naturalization Service,United States,Palestine Liberation Organization (PLO),1.0,Explosives,Unknown Explosive Type,battery powered letter bomb,0,0,0,4.0,"Both the Palestine Liberation Organization and a Puerto Rican revolutionary group called news organizations claiming responsibility for this incident.  Ten days earlier, for incendiary letter bombs sent to various government agencies ignited in New York City (197612010004, 197612010005, 197612010006, and 197612010007).",Hewitt Project,1,1,0,1,None,0
197701070001,1977-01-07,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Assassination,Terrorists/Non-State Militia,Non-State Militia,"Juan Jose Peruyero, Head",Cuba,Unknown,0.0,Firearms,Unknown Gun Type,Firearm,1,0,0,0.0,None,HSI,-9,-9,1,1,None,0
197701190002,1977-01-19,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Government (General),Head of State,"Gerald Ford, President",United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,Gasoline or Alcohol,Letter fire bomb,0,0,1,0.0,None,PGIS,1,0,0,1,None,0
197701190008,1977-01-19,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Government (General),Head of State,"Jimmy Carter, Presidential Candidate",United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Explosives,Letter Bomb,Letter fire bomb,0,0,1,0.0,None,PGIS,1,0,0,1,None,0
197701190009,1977-01-19,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",FBI office,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197702180006,1977-02-18,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Industrial/Textiles/Factory,U.S. Gypsum Co.,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197702180008,1977-02-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Multinational Corporation,Gulf and Western bldg,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197702180010,1977-02-18,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Merchandise Mart,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,4.0,None,PGIS,1,0,0,1,None,0
197702180011,1977-02-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Multinational Corporation,Texaco touring center office,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,4.0,None,PGIS,1,0,0,1,None,0
197702230005,1977-02-23,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Business,Bank/Commerce,Banco Popular de Puerto Rico,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197702230006,1977-02-23,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Business,Bank/Commerce,"Branch, Banco Popular de Puerto Rico",United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197702240008,1977-02-24,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Business,Bank/Commerce,Banco Popular de Puerto Rico,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703090001,1977-03-09,1,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Hostage Taking (Barricade Incident),Religious Figures/Institutions,Affiliated Institution,Headquarters,United States,Hanafi Muslims,0.0,Firearms,Handgun,Pistols and machetes,0,0,0,0.0,None,PGIS,0,0,0,0,"197703090001, 197703090002, 197703090003",3
197703090002,1977-03-09,1,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Hostage Taking (Barricade Incident),Religious Figures/Institutions,Place of Worship,Mosque,United States,Hanafi Muslims,0.0,Firearms,Handgun,Pistols and machetes,0,0,0,0.0,None,PGIS,0,0,0,0,"197703090001, 197703090002, 197703090003",3
197703090003,1977-03-09,1,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Hostage Taking (Barricade Incident),Government (General),Government Building/Facility/Office,District Building,United States,Hanafi Muslims,0.0,Firearms,Handgun,Pistols and machetes,2,0,3,0.0,None,PGIS,0,0,0,0,"197703090001, 197703090002, 197703090003",3
197703110004,1977-03-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Puerto Rican Economic Office,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703120004,1977-03-12,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Puerto Rican Economic Office,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703200004,1977-03-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Bank/Commerce,American Bank Note Co.,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703200005,1977-03-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Whelan Drug Store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,4.0,None,PGIS,1,0,0,1,None,0
197703210001,1977-03-21,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,FBI headquarters building,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,None,0,0,1,3.0,None,Hewitt Project,1,0,0,1,"197703210001, 197703210004",2
197703210004,1977-03-21,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Industrial/Textiles/Factory,"American Note Co. , Bronx",United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,1,0,0,1,"197703210001, 197703210004",2
197703300022,1977-03-30,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Business,Bank/Commerce,Banco Popular de Puerto Rico,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703310004,1977-03-31,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Government (General),"Government Personnel (excluding police, military)",Puerto Rico Economic Development Admin.,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197703310005,1977-03-31,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Puerto Rico Immigration Dept.,United States,Independent Armed Revolutionary Commandos (CRIA),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
197704090002,1977-04-09,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,Gimbel's Dept. Store,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,1,0,0,1,None,0
